id,cluster_kmeans
893164033821480551,5
893185768164204700,12
893205806387162374,2
893311405520336787,7
893334735661000044,7
893961707407073251,0
893970819243039209,3
894057811075206930,13
894113281659202817,12
894148704189325673,1
894188831824281301,6
894535740374605667,2
894617708996789040,0
894632212816883981,13
894760220143535388,13
894801997354800272,0
894964911798242949,3
895360093783326186,7
895408770467565232,2
895440356771284215,13
895457388756608318,12
895513713214984663,2
895658888473483598,13
895709933528469961,3
896027366449957150,13
896102776824064388,3
896132560769631621,2
896148285815372141,12
896201362485849060,1
896272841250601442,5
896279671823919417,12
896289805180973212,3
896303552824383093,9
896324350795023896,4
896330379268819149,5
896344213336540593,6
896350432751017478,12
896355156759752508,3
896383464415606564,2
896419598626709002,2
896449965543105427,12
896812978340872066,6
896812982603284683,2
896833763707245820,12
896852707535294421,5
896891752379794337,3
897075774419402850,6
897096123893735360,6
897474354487606377,13
897519319315296918,4
897544601765722972,6
897590380318788035,1
897637326839009137,2
897746993612455592,5
897825629604128726,6
897836122591803022,6
897845401383237322,1
897884480341171761,12
898201856165067753,4
898209300958669680,10
898257557072396564,9
898277440466174774,13
901804679761767968,1
898329245733838656,9
898345495158162582,5
898349715109959543,5
898353730833580294,2
898585465058470491,0
899030329118213164,10
899037814071419494,3
899095658658079167,6
899097340171381750,9
899279845730905323,10
899329487650893791,5
899677934904170952,3
899745843489450154,3
899862601144965656,2
899866026961272107,6
899987052914521844,9
899988770196341966,6
900026073511821440,7
900032760429411083,2
900423174683523109,9
900485901045246978,12
900536384944038218,6
900582018339195092,3
900622240169504899,5
900628055654939288,7
900702830159903340,13
900709068058509116,1
900795376861259247,0
901180373132123756,5
901226414410517867,5
901260086802287362,4
901265704772696092,4
901320775859864505,2
901404137567034257,13
901451266439495158,3
901477470442218960,5
901485420517626461,12
901528858656951891,1
901570005622939349,1
901904358062557963,5
901920126898009746,10
902017181073843325,13
902034366231930503,5
902095588134517281,0
902172756443164310,5
902185905850996103,2
902218391650838529,1
902286811660453796,2
902564125708955070,1
902578806564618234,3
902625476458105383,5
902632741168200496,6
902636939616516728,3
902763387575017448,10
902836588714201603,2
902849722058738835,12
902942166729866282,10
903004115935164258,10
903241827523781852,5
903291738270753635,13
903322287194031874,12
903348030930662713,3
903410245527503822,1
903500553528679993,12
903509476285953201,2
903558047581338275,5
903584891834605094,5
903632153137732926,7
903708101508613752,1
904000925615478745,13
904036320704305085,3
904132398547470443,3
904137349762910836,3
904364941585347408,6
904401563766468695,13
904416270090601493,3
904450350279950630,3
904727441766739867,4
904820928449249619,3
904955426415511737,7
904982275241745023,6
905006982671077769,13
905070657534891368,6
905119766040320261,2
905133756819129668,13
905430836673150656,12
905553771266895499,1
905588034996162278,5
905635624933264925,5
905657577781176242,5
905770183138149778,7
905772137483082042,3
905791632690797867,5
905875587314113845,9
905910989329885947,9
906115199736601066,2
906168708761232391,5
906279293816253513,1
906310330890266101,3
906433990499824599,13
906434517629237784,5
906435519005685659,1
906449079300515943,2
906480687426071899,1
906543586052627705,5
906558234072769878,6
906958805409366638,6
906986276388026701,3
907027289509944481,5
907086064780631911,5
907137566741343139,6
907174112051963109,9
907174157722048304,3
907191239898031206,12
907205779673213995,4
907229694370047451,13
907232381797735772,5
907253653250879466,2
907278653441782515,5
907326959339013389,4
907739008882134179,9
907852636189953754,7
907894862464195031,3
907925815075060913,0
907997947568134899,13
908014229967765013,2
908019748218895638,5
908415500039934033,3
908422653652354919,3
908477883927683817,9
908481303988083015,13
908502668483108917,2
908504412461544760,3
908549461310646323,12
908559232146860989,13
908605357310632458,6
908658527171337477,5
908763164567023420,3
908834924931522659,12
909052706981787542,5
909069268764161796,7
909122464017656544,1
909191639921178552,13
909205146381619759,3
909223418422922716,4
909277017556896334,3
909305930811582410,3
909355286550363146,6
909431457926814216,12
909802083811167719,6
909829541908846964,9
909850881016440003,4
909886830243429051,9
910043227239848469,9
910101566704168163,5
910173855396155528,2
910197712233095001,3
910582830333814568,7
910607632209875826,5
910615693535186790,3
910711853082914399,5
910722039970132173,2
910745858615077080,9
910748714133244311,5
910811189499857995,5
910847661897903538,4
910859467416417808,3
911230012307175603,5
911280243822966683,5
911284298971744682,12
911292362182958176,3
911297631876453676,3
911317199390521070,4
911340208747014853,3
911353835947070025,2
911376472326981868,5
911394738674274433,6
911395761162563691,6
911415190582948929,5
911428811485586043,3
911428975449018911,7
911455275130590598,5
911464732454235729,6
911517470048499856,12
911518528398485350,1
911552707903105353,12
911602312788204292,13
911610321045986834,1
911629658526956448,13
911651462345385305,13
911679788339745706,0
911979215796505888,2
911986204140635049,2
911987793417708252,5
912087357361315042,3
912102237530002941,13
912204124258421784,2
912209046213377156,13
912211012560299218,3
912233013152396770,5
912233102024075762,1
912257492836409305,5
912262770153252101,5
912314207532716156,12
912335740365231910,5
912346904500263815,3
912350787669937030,9
912373235747785327,3
912379763776920431,2
912415723683739188,5
912426750099223234,1
912698155619720018,3
912854361991142365,3
912880351254455563,5
912912369971594027,5
912971289128698785,3
912998728686506449,3
913010677090275214,3
913032345253716712,1
913045977630128436,5
913065765625045467,1
913079301359113315,2
913090716809284240,0
913099093404332450,13
913112558461512634,5
913113199850920639,5
913391866791748069,9
913491684344555523,1
913564901863988205,1
913582187645790202,1
913608089845189351,12
913637007988552741,5
913671315972346607,2
913683436300641075,5
913705053117589531,6
913754598049440807,0
913769824142552776,2
913798723544979385,2
913859816670671549,12
913911165761780489,3
914151337682233413,5
914162764142755033,2
914191916798089833,3
914200053013410118,9
914330098939655908,10
914375815604550237,6
914411900536158874,3
914541991810220715,1
914565910034706160,3
914583414224592640,3
914822448052201523,4
914871442702972193,3
914879372876313829,13
914953962927727291,7
914975462637560323,0
914997105927729471,7
915049202292883206,5
915058788628984450,0
915067545263237826,6
915102150399842839,1
915122140991776247,6
915241259142550838,5
915258685009305013,0
915572745085757436,12
915579836875859221,6
915690969159750107,3
915809931551533886,2
915814681343901672,2
915817602223964870,10
915819456067151218,2
915848737187339502,1
915869518273528315,7
915952497293579772,0
915953659074471868,1
915956560036170030,1
915959326654464833,1
915963000067277021,1
915968158980885221,1
915971809710358754,1
916335621975116853,5
916342440920340656,3
916360117689579915,3
916369268582537106,7
916381311648965548,13
916414365477702721,3
916423348756314302,3
916459081266101871,3
916494363486512434,3
916509972534541035,5
916511789300328689,6
916517809710278981,3
916553586368211103,13
916565278591070001,2
916609047346387817,4
916616078340946934,12
916629920559593610,1
916655705958412912,13
916661911615220417,9
916667349288154542,1
916686904572937837,5
916692016861032634,5
916715236578812246,3
917146314025123928,5
917154008005883118,12
917185404823953549,5
917212427520585997,5
917222526372619393,12
917271682757716622,2
917288295362759689,3
917289179256324165,2
917320284104321690,3
917329092206242476,3
917359629648210053,2
917396976407127285,12
917410994805028219,3
917435188286691996,2
917460185828745689,1
917818790163382731,0
917829420395948903,3
917841702393378947,10
917953472461430235,1
917976148602224122,13
918033899827103832,12
918054760749361884,2
918088164708097104,5
918102211612827012,5
918103211633697968,13
918113019928471731,10
918132140199896962,13
918151708317600452,4
918154881229756533,4
918185270215667908,6
918191132778566005,2
918467442812323488,3
918563598956832144,9
918563771543488760,12
918607219263512735,10
918661957723026868,12
918680913178338731,13
918692559179770608,0
918744116606575453,5
918760930034673622,6
918791840079545552,1
918830375709280716,6
919282737944859027,5
919298030593669961,2
919333490315666740,13
919417079087815676,13
919613195329293559,0
919623251015159861,5
920081955852137906,9
920085012127588258,4
920121483050561233,3
920133912760730610,3
920138334840356896,5
920254336288492534,12
920255708745347463,4
920363373349828466,5
920686043676517000,2
920717184143773948,3
920782879506913406,4
920811782169313579,1
920861362792910349,4
921091830753033230,5
921111092783123466,12
921421617024667372,5
921478913800771302,6
921520563764743727,5
921522216126013609,5
921593667910636917,13
921610510460416999,1
921613261732070182,13
921688998992845234,12
921714179066965954,12
921740936282847480,9
921746074628799365,5
921755762964186273,3
921797921137724568,1
921808698274009508,12
921820881061621569,12
922197139129516564,5
922230366524123043,2
922238943126815079,9
922309634727666263,5
922328714913028366,13
922366698358198704,2
922457696968542231,12
922487186287292784,9
922494217064864523,1
922503396831955111,6
922794307936225005,1
922830355789267457,3
922847418961441576,3
922879985585770516,9
922899221517096350,12
922916599712611704,9
922916730667344992,9
922917286061219450,9
922945267683188882,9
922959975355771956,2
923002909169673175,0
923015907217721265,0
923120338260219782,12
923135657882337569,6
923148954022309239,3
923215362035613092,7
923226908774445934,1
923267271281620376,2
923280616854757068,0
923579606601131270,12
